X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8480943.53361391,5318947.50210787,2024/04/21 00:00:00+00,918,918,400 TENNYSON AVE    ,False,FRAUD,43.0458120000001,-76.1856119999999,1947
-8478652.7453613,5316996.89454315,2024/04/21 00:00:00+00,945,957,200 ONONDAGA AVE    ,False,SIMPLE ASSAULT,43.0330050000001,-76.1650334989999,1948
-8469837.74461491,5318558.17053548,2024/04/21 00:00:00+00,1110,1125,100 GIFFORD ST     ,False,CRIMINAL MISCHIEF,43.043256,-76.0858469999999,1949
-8477327.26429575,5316454.14151116,2024/04/21 00:00:00+00,1232,1232,300 W  KENNEDY ST     ,True,OFFN AGAINST FAMILY,43.0294410000001,-76.1531265,1950
-8470353.20951704,5320000.42367344,2024/04/21 00:00:00+00,1610,1610,1000 NORTHWAY ST     ,False,CRIMINAL MISCHIEF,43.0527240000001,-76.0904775,1951
-8476677.95663026,5319706.39907588,2024/02/02 00:00:00+00,1916,1916,400 ERIE BLVD E ,False,OFFN AGAINST FAMILY,43.050793927,-76.14729367,1952
-8472013.97342295,5322768.50810305,2024/02/02 00:00:00+00,2120,2120,200 N  MIDLER AVE    ,False,CRIMINAL MISCHIEF,43.070891628,-76.1053963959999,1953
-8477092.49160098,5321436.74533155,2024/02/06 00:00:00+00,2230,2247,100 MARY ST     ,False,OFFN AGAINST FAMILY,43.0621516090001,-76.151017501,1954
-8477088.31700875,5319361.52742244,2024/04/22 00:00:00+00,1352,1352,300 S  WARREN ST     ,False,SIMPLE ASSAULT,43.04853,-76.1509799999999,1955
-8475256.38780851,5314569.82702132,2024/04/22 00:00:00+00,2200,900,300 IVY RIDGE RD     ,False,CRIMINAL MISCHIEF,43.0170660000001,-76.1345234999999,1956
-8473513.09051893,5322174.94654607,2024/02/06 00:00:00+00,2301,2301,100 PECK AVE    ,False,SIMPLE ASSAULT,43.0669963890001,-76.118863194,1957
-8477888.41393765,5316231.31381604,2024/02/07 00:00:00+00,15,15,1000 SOUTH AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0279777370001,-76.158167393,1958
-8476764.34267018,5314089.20231193,2024/02/06 00:00:00+00,2122,2130,2700 MIDLAND AVE    ,True,CRIMINAL MISCHIEF,43.013909158,-76.148069689,1959
-8482090.43428254,5320730.82320321,2024/02/07 00:00:00+00,104,104,300 CHEMUNG ST     ,False,SIMPLE ASSAULT,43.0575183170001,-76.195914784,1960
,,2024/02/07 00:00:00+00,1210,1210,100 SIMS DR     ,False,OFFN AGAINST FAMILY,,,1961
-8472922.67431498,5321325.31367552,2020/01/01 00:00:00+00,0,0,400 HICKOK AVE    ,False,SEX OFFENSES,43.061420255,-76.113559395,1962
-8472854.79580832,5319656.86237193,2024/01/07 00:00:00+00,1600,1615,100 CROLY ST     ,False,FRAUD,43.050468746,-76.112949632,1963
-8477327.26429575,5316454.14151116,2024/04/22 00:00:00+00,1741,1741,300 W  KENNEDY ST     ,True,CRIMINAL MISCHIEF,43.0294410000001,-76.1531265,1964
-8476185.62725791,5322790.96557961,2024/04/22 00:00:00+00,2058,2058,1400 BUTTERNUT ST     ,False,DISORDERLY CONDUCT,43.071039,-76.142871,1965
-8479715.05189985,5321692.11934393,2024/02/07 00:00:00+00,30,38,600 HIAWATHA BLVD W ,True,CRIMINAL MISCHIEF,43.0638276600001,-76.1745763609999,1966
-8478409.79057264,5315234.4327744,2024/04/22 00:00:00+00,2146,2146,100 CHARMOUTH DR     ,False,SIMPLE ASSAULT,43.0214310000001,-76.1628509989999,1967
-8476912.28760928,5319373.45369499,2024/02/07 00:00:00+00,900,900,300 MONTGOMERY ST     ,False,FRAUD,43.048608292,-76.1493987009999,1968
-8479620.05618786,5322321.931704,2024/04/22 00:00:00+00,2044,2044,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,1969
-8476353.32194447,5320604.68697808,2024/02/13 00:00:00+00,2353,2353,600 CATHERINE ST     ,False,OFFN AGAINST FAMILY,43.05669039,-76.1443774269999,1970
-8477918.37079185,5324206.43867047,2024/04/22 00:00:00+00,2202,2202,100 HIAWATHA BLVD W ,False,SIMPLE ASSAULT,43.0803270000001,-76.1584364999999,1971
-8481198.00996986,5319623.38734052,2024/04/23 00:00:00+00,206,206,400 MILTON AVE    ,True,CRIMINAL MISCHIEF,43.0502490000001,-76.187898,1972
-8476893.06763128,5320467.80410322,2024/02/14 00:00:00+00,602,602,300 PROSPECT AVE    ,False,SIMPLE ASSAULT,43.0557919120001,-76.149226045,1973
-8477092.82544813,5318776.13938196,2024/04/23 00:00:00+00,300,300,100 ONONDAGA AVE    ,True,POSSESSION/USE DRUG,43.0446870000001,-76.1510205,1974
-8478137.92199341,5316115.15188595,2024/02/13 00:00:00+00,1200,1200,0 CENTENNIAL DR     ,False,CRIMINAL MISCHIEF,43.027214912,-76.160408762,1975
-8476671.75479879,5317370.11508496,2024/02/07 00:00:00+00,1637,1637,1300 S  STATE ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0354556410001,-76.1472379579999,1976
-8471409.68725573,5319420.47953876,2024/04/21 00:00:00+00,1700,2000,200 W  FAYETTE ST     ,False,SIMPLE ASSAULT,43.0489170000001,-76.099968001,1977
-8479229.82571289,5317036.64284721,2024/04/24 00:00:00+00,1100,1435,1000 BELLEVUE AVE    ,False,SIMPLE ASSAULT,43.033266,-76.1702175,1978
-8477073.07581199,5319713.4487405,2024/02/14 00:00:00+00,800,1000,100 S  WARREN ST     ,False,FORGERY/COUNTERFEIT,43.0508402040001,-76.150843086,1979
-8476182.32685765,5313198.7866691,2024/02/14 00:00:00+00,1502,1502,100 ANDERSON AVE    ,False,SIMPLE ASSAULT,43.0080602960001,-76.1428413519999,1980
-8476388.50702988,5321375.70697708,2024/04/23 00:00:00+00,1249,1249,800 BUTTERNUT ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0617510000001,-76.1446935,1981
-8476116.2035254,5313612.55726969,2024/02/14 00:00:00+00,1640,1640,100 BALLANTYNE RD     ,True,CRIMINAL MISCHIEF,43.0107782950001,-76.142247356,1982
-8477382.0499605,5318739.12727371,2024/02/14 00:00:00+00,1442,1442,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,1983
-8477553.68814002,5319143.54492043,2024/04/23 00:00:00+00,1353,1353,500 S  FRANKLIN ST     ,False,OFFN AGAINST FAMILY,43.0470990000001,-76.1551605,1984
-8479141.77767297,5317679.31323462,2024/02/14 00:00:00+00,1742,1742,500 DELAWARE ST     ,False,SIMPLE ASSAULT,43.037485824,-76.169426551,1985
-8476780.94274397,5314358.78430609,2024/02/14 00:00:00+00,1825,1825,300 W  CALTHROP AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.015679848,-76.1482188099999,1986
-8479184.61619601,5317378.83963859,2024/02/14 00:00:00+00,2357,2358,200 PUTNAM ST     ,False,SIMPLE ASSAULT,43.0355129270001,-76.169811376,1987
-8477682.42913112,5318623.97191563,2024/04/23 00:00:00+00,2248,1623,200 GIFFORD ST     ,False,CRIMINAL MISCHIEF,43.043688,-76.1563169999999,1988
-8476723.97844546,5315759.14628056,2024/02/15 00:00:00+00,111,111,100 CANNON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.024876996,-76.147707091,1989
-8473685.44704312,5321755.55669202,2024/04/07 00:00:00+00,2024,2024,200 HIXSON AVE    ,False,SIMPLE ASSAULT,43.064244,-76.1204114989999,1990
-8477361.82688257,5321634.62887654,2024/02/15 00:00:00+00,326,326,2000 LODI ST     ,False,SIMPLE ASSAULT,43.0634503470001,-76.153436981,1991
-8477972.16459995,5322229.47187567,2024/02/15 00:00:00+00,441,441,300 COURT ST     ,False,OFFN AGAINST FAMILY,43.0673542210001,-76.158919738,1992
-8476634.19883086,5315496.74686541,2024/02/15 00:00:00+00,944,944,100 FERNWOOD AVE    ,False,SIMPLE ASSAULT,43.023153742,-76.1469005869999,1993
-8480799.26355384,5316847.4972568,2024/04/08 00:00:00+00,935,935,100 UPLAND RD     ,False,ALL OTHER OFFENSES,43.032024,-76.184316,1994
,,2024/02/15 00:00:00+00,928,1045,0 GRAHAM CT     ,False,POSSESSION/USE DRUG,,,1995
-8471839.41600111,5320436.95508464,2024/02/15 00:00:00+00,1012,1012,100 SIMON DR     ,False,ALL OTHER OFFENSES,43.055589422,-76.1038283199999,1996
-8477618.80993081,5319295.72084822,2024/04/07 00:00:00+00,100,100,200 WALTON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.048098,-76.155745499,1997
-8476201.57121462,5320346.27976116,2024/02/15 00:00:00+00,1034,1034,700 JAMES ST     ,False,OFFN AGAINST FAMILY,43.054994234,-76.143014227,1998
-8480678.03662837,5319990.82619624,2024/04/08 00:00:00+00,2046,2050,1800 E  FAYETTE ST     ,False,SIMPLE ASSAULT,43.0526610000001,-76.183227,1999
-8476709.92202204,5318971.7801191,2024/02/22 00:00:00+00,1500,1600,600 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.045971384,-76.14758082,2000
-8476192.04627371,5315113.72041438,2024/05/04 00:00:00+00,2326,2326,100 E  BRIGHTON AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.020638208,-76.142928663,2001
-8471577.61370946,5319058.85422543,2024/05/05 00:00:00+00,816,816,100 GORLAND AVE    ,False,SIMPLE ASSAULT,43.0465430180001,-76.1014765099999,2002
-8471577.61370946,5319058.85422543,2024/05/05 00:00:00+00,943,943,100 GORLAND AVE    ,False,ALL OTHER OFFENSES,43.0465430180001,-76.1014765099999,2003
-8477366.69009716,5313488.57194136,2024/05/17 00:00:00+00,2202,2202,900 BALLANTYNE RD     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0099638660001,-76.153480668,2004
-8477152.45172962,5322021.08950058,2024/05/17 00:00:00+00,2030,2030,1200 PARK ST     ,True,CRIMINAL MISCHIEF,43.065986664,-76.1515561319999,2005
-8476116.2035254,5313612.55726969,2024/05/18 00:00:00+00,26,26,100 BALLANTYNE RD     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0107782950001,-76.142247356,2006
-8477062.33849051,5317522.49957244,2024/05/18 00:00:00+00,320,320,200 TALLMAN ST     ,False,SEX OFFENSES,43.0364562,-76.1507466309999,2007
-8474343.3702806,5319595.57073573,2024/05/18 00:00:00+00,323,323,1500 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0500663980001,-76.126321724,2008
-8477125.38639919,5322707.30576476,2024/09/17 00:00:00+00,1016,1016,900 FIRST NORTH ST     ,False,ALL OTHER OFFENSES,43.0704900000001,-76.151313,2009
-8477067.96290778,5324050.56853922,2024/05/18 00:00:00+00,931,931,100 MARCIA ST     ,False,ALL OTHER OFFENSES,43.0793042860001,-76.150797156,2010
-8476597.89899207,5310983.14177018,2024/09/17 00:00:00+00,1112,1112,300 ROSEMONT DR     ,False,ALL OTHER OFFENSES,42.993504,-76.1465745,2011
-8473191.82458357,5319693.64717428,2024/05/18 00:00:00+00,741,741,1900 ERIE BLVD E ,False,OFFN AGAINST FAMILY,43.0507102180001,-76.115977213,2012
-8472707.00304296,5320637.20464554,2024/05/18 00:00:00+00,1137,1137,1800 BURNET AVE    ,True,SIMPLE ASSAULT,43.0569038290001,-76.111621987,2013
-8476780.94274397,5314358.78430609,2024/05/18 00:00:00+00,1304,1304,300 W  CALTHROP AVE    ,False,CRIMINAL MISCHIEF,43.015679848,-76.1482188099999,2014
-8478827.08203659,5313872.40689851,2024/05/18 00:00:00+00,1644,1644,2500 SOUTH AVE    ,False,ALL OTHER OFFENSES,43.0124851480001,-76.166599592,2015
-8478199.23821609,5315847.70527502,2024/05/18 00:00:00+00,1738,1738,100 PARKSIDE AVE    ,False,SIMPLE ASSAULT,43.025458578,-76.1609595749999,2016
-8477971.62258535,5315912.23968633,2024/05/18 00:00:00+00,1807,1946,100 W  BISSELL ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0258823830001,-76.1589148689999,2017
-8478137.92199341,5316115.15188595,2024/05/18 00:00:00+00,1956,1956,0 CENTENNIAL DR     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.027214912,-76.160408762,2018
-8480589.87170298,5319269.67254064,2024/09/17 00:00:00+00,2322,2322,300 TOMPKINS ST     ,False,CRIMINAL MISCHIEF,43.0479270000001,-76.182435001,2019
-8477231.08414438,5318644.53494196,2024/09/18 00:00:00+00,1037,1037,500 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.043823,-76.152262499,2020
-8478679.78352978,5322624.51772495,2024/05/18 00:00:00+00,2142,2142,1700 N  SALINA ST     ,False,SIMPLE ASSAULT,43.0699467160001,-76.1652763869999,2021
-8477296.70709552,5321478.55284792,2024/09/18 00:00:00+00,1206,1206,1100 S  TOWNSEND ST     ,False,POSSESSION/USE DRUG,43.0624260000001,-76.1528519999999,2022
-8476786.25168181,5314195.7501306,2024/09/14 00:00:00+00,1930,1930,2600 MIDLAND AVE    ,True,CRIMINAL MISCHIEF,43.0146090000001,-76.148266501,2023
-8479359.36542134,5318489.16945164,2024/05/18 00:00:00+00,2228,2228,500 S  GEDDES ST     ,False,CRIMINAL MISCHIEF,43.04280299,-76.171381175,2024
-8473845.52602936,5320231.15090672,2024/05/18 00:00:00+00,2328,2348,1300 BURNET AVE    ,False,DRIVING UNDER INFLUENCE,43.0542385260001,-76.121849513,2025
-8477029.20635915,5322659.30456998,2024/09/18 00:00:00+00,1320,1320,800 FIRST NORTH ST     ,False,SIMPLE ASSAULT,43.0701750000001,-76.150449,2026
-8476364.60484278,5315618.34550778,2024/05/19 00:00:00+00,26,26,100 MCKINLEY AVE    ,False,CRIMINAL MISCHIEF,43.0239523220001,-76.144478783,2027
-8476518.24733606,5321188.71277317,2024/05/05 00:00:00+00,945,1000,100 JOSEPHINE ST     ,False,SIMPLE ASSAULT,43.0605236970001,-76.145858977,2028
-8477231.08414438,5318644.53494196,2024/09/18 00:00:00+00,1455,1455,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,2029
-8470387.21383661,5320339.52197198,2024/05/05 00:00:00+00,1327,1327,2900 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0549498760001,-76.0907829659999,2030
-8472659.52683861,5321671.90615058,2024/09/18 00:00:00+00,2012,2012,300 FOREST HILL DR     ,False,SIMPLE ASSAULT,43.0636950000001,-76.1111955009999,2031
-8474527.02250484,5321142.59386179,2024/09/19 00:00:00+00,6,6,200 SHUART AVE    ,False,SIMPLE ASSAULT,43.0602210000001,-76.1279714999999,2032
-8473104.3594125,5317249.09354566,2024/09/19 00:00:00+00,111,111,600 FELLOWS AVE    ,False,OFFN AGAINST FAMILY,43.034661,-76.1151915,2033
-8476189.13382187,5318142.81001696,2024/09/19 00:00:00+00,150,151,100 STEWART CT     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.040529,-76.1429024999999,2034
-8477586.24252323,5319531.37770337,2024/05/19 00:00:00+00,250,250,0 E WASHINGTON ST / S STATE ST        ,False,OFFN AGAINST FAMILY,43.049645001,-76.155452941,2035
-8478041.9906411,5315732.78196727,2024/05/05 00:00:00+00,1413,1413,100 PARKWAY DR     ,False,SIMPLE ASSAULT,43.024703856,-76.159546996,2036
-8476893.06763128,5320467.80410322,2024/05/05 00:00:00+00,1645,1655,300 PROSPECT AVE    ,False,CRIMINAL MISCHIEF,43.0557919120001,-76.149226045,2037
-8474469.7022066,5320013.73843745,2024/05/05 00:00:00+00,1849,1849,300 N  BEECH ST     ,False,SIMPLE ASSAULT,43.052811401,-76.127456583,2038
-8478405.51890982,5315481.04093357,2024/05/05 00:00:00+00,1914,1914,1600 W  COLVIN ST     ,False,SIMPLE ASSAULT,43.023050595,-76.1628126259999,2039
-8477574.72752377,5313402.42779194,2024/09/19 00:00:00+00,1903,1903,300 SHIRLEY DR     ,False,CRIMINAL MISCHIEF,43.009398,-76.1553494999999,2040
-8469616.83108544,5318094.83226861,2024/09/19 00:00:00+00,1924,1924,100 DEWITT ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.040214,-76.0838625,2041
-8477092.49160098,5321436.74533155,2024/05/05 00:00:00+00,2044,2044,100 MARY ST     ,False,SIMPLE ASSAULT,43.0621516090001,-76.151017501,2042
-8475602.27204926,5322538.17762314,2024/05/05 00:00:00+00,1800,1200,200 WOODRUFF AVE    ,False,OFFN AGAINST FAMILY,43.069380117,-76.137630631,2043
-8481198.00996986,5319623.38734052,2024/09/19 00:00:00+00,2003,2003,400 MILTON AVE    ,False,DRIVING UNDER INFLUENCE,43.0502490000001,-76.187898,2044
-8480391.216617,5316512.10691499,2024/05/05 00:00:00+00,2247,2355,200 RIDER AVE    ,False,SIMPLE ASSAULT,43.0298216410001,-76.180650452,2045
-8476723.97844546,5315759.14628056,2024/05/06 00:00:00+00,721,721,100 CANNON ST     ,False,OFFN AGAINST FAMILY,43.024876996,-76.147707091,2046
-8478821.06210117,5318799.51474822,2024/05/06 00:00:00+00,1000,1015,600 OTISCO ST     ,True,SIMPLE ASSAULT,43.044840461,-76.1665455139999,2047
-8476040.66312082,5321574.40713318,2024/05/06 00:00:00+00,1135,1135,600 PARK ST     ,False,ALL OTHER OFFENSES,43.063055106,-76.141568765,2048
-8476414.95008436,5321377.97658277,2024/05/06 00:00:00+00,1357,1357,400 S  ALVORD ST     ,False,SIMPLE ASSAULT,43.0617658960001,-76.1449310419999,2049
-8477231.08414438,5318644.53494196,2024/09/20 00:00:00+00,942,942,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,2050
-8473490.58238581,5320773.73852276,2024/09/20 00:00:00+00,1500,1500,600 ROBINSON ST     ,False,OFFN AGAINST FAMILY,43.0578,-76.118661,2051
-8477235.85696755,5319378.90089236,2024/05/06 00:00:00+00,1301,1301,300 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.0486440510001,-76.152305374,2052
-8476281.80740928,5320496.76379018,2024/09/20 00:00:00+00,1504,1504,500 CATHERINE ST     ,False,OFFN AGAINST FAMILY,43.055982,-76.143735001,2053
-8476677.95663026,5319706.39907588,2024/05/06 00:00:00+00,1502,1502,400 ERIE BLVD E ,False,ALL OTHER OFFENSES,43.050793927,-76.14729367,2054
-8476631.03001023,5321087.4006888,2024/05/06 00:00:00+00,1530,1530,600 BUTTERNUT ST     ,False,SIMPLE ASSAULT,43.0598587430001,-76.1468721209999,2055
-8477366.69009716,5313488.57194136,2024/05/06 00:00:00+00,1810,1810,900 BALLANTYNE RD     ,False,SIMPLE ASSAULT,43.0099638660001,-76.153480668,2056
-8479620.05618786,5322321.931704,2024/09/20 00:00:00+00,1707,1707,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,2057
-8471163.75455938,5317741.0495201,2024/05/06 00:00:00+00,1800,1800,2200 EUCLID AVE    ,False,DISORDERLY CONDUCT,43.037891174,-76.09775875,2058
-8478220.10561123,5322599.67935321,2024/05/06 00:00:00+00,1853,1853,400 BEAR ST     ,False,OFFN AGAINST FAMILY,43.0697837170001,-76.1611470299999,2059
-8473893.06980463,5321127.06736369,2024/05/06 00:00:00+00,2027,2027,1000 TEALL AVE    ,False,SIMPLE ASSAULT,43.060119093,-76.122276606,2060
-8471794.9082423,5319405.39872941,2024/09/21 00:00:00+00,156,156,100 W  FAYETTE ST     ,False,SIMPLE ASSAULT,43.048818,-76.1034284999999,2061
-8478768.11721551,5317471.96302145,2024/05/06 00:00:00+00,2319,2319,200 DELAWARE ST     ,False,SIMPLE ASSAULT,43.0361243780001,-76.1660699019999,2062
-8472300.49966218,5319057.37057385,2024/05/06 00:00:00+00,2348,2348,100 DIDAMA ST     ,True,SIMPLE ASSAULT,43.046533278,-76.107970305,2063
-8477573.72564836,5312729.73222411,2024/10/05 00:00:00+00,234,234,200 ENGLEWOOD AVE    ,False,CRIMINAL MISCHIEF,43.004979,-76.1553405,2064
-8476138.96891786,5320939.91587732,2024/05/07 00:00:00+00,201,201,200 DOUGLAS ST     ,False,SIMPLE ASSAULT,43.058890725,-76.142451861,2065
-8477631.83442255,5315046.69399003,2024/10/05 00:00:00+00,407,407,200 MARGUERITE AVE    ,False,SIMPLE ASSAULT,43.0201980000001,-76.1558625,2066
-8479292.32292405,5319618.70685378,2024/05/07 00:00:00+00,953,953,300 RICHMOND AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0502182750001,-76.170778922,2067
-8472700.92588932,5323180.11075322,2024/05/07 00:00:00+00,1620,1620,300 FOBES AVE    ,False,SIMPLE ASSAULT,43.0735926190001,-76.111567395,2068
-8477572.43022345,5314502.18209256,2024/05/07 00:00:00+00,1731,1731,100 BALDWIN AVE    ,False,OFFN AGAINST FAMILY,43.016621704,-76.155328863,2069
-8471794.9082423,5319405.39872941,2024/10/05 00:00:00+00,1144,1144,100 FAYETTE BLVD   ,False,SIMPLE ASSAULT,43.048818,-76.1034284999999,2070
-8475095.43618879,5319961.89839323,2024/05/07 00:00:00+00,1756,1756,300 LODI ST     ,False,SIMPLE ASSAULT,43.052471111,-76.1330776469999,2071
-8479532.89291525,5317005.11831632,2024/10/05 00:00:00+00,1213,1213,1100 BELLEVUE AVE    ,False,OFFN AGAINST FAMILY,43.033059,-76.1729399989999,2072
-8476281.80740928,5320496.76379018,2024/10/05 00:00:00+00,1433,1433,500 CATHERINE ST     ,False,OFFN AGAINST FAMILY,43.055982,-76.143735001,2073
-8476908.49539951,5321811.27278697,2024/05/07 00:00:00+00,2002,2002,100 NEUTRAL CT     ,False,SIMPLE ASSAULT,43.0646096630001,-76.149364635,2074
-8477234.08988195,5322785.47966716,2024/10/05 00:00:00+00,1608,1608,1000 FIRST NORTH ST     ,False,CRIMINAL MISCHIEF,43.0710030000001,-76.1522894999999,2075
-8479345.04138586,5320192.37528778,2024/10/05 00:00:00+00,1612,1612,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,2076
-8476227.53592925,5312784.60449814,2024/05/07 00:00:00+00,2046,2046,4400 S  SALINA ST     ,True,SIMPLE ASSAULT,43.005339473,-76.143247472,2077
-8476235.22009106,5318448.50259822,2024/10/05 00:00:00+00,1619,1619,100 TYLER CT     ,False,SIMPLE ASSAULT,43.042536,-76.1433165,2078
-8474674.4606063,5312165.99367544,2024/05/07 00:00:00+00,2101,2101,100 LAFAYETTE RD     ,False,SIMPLE ASSAULT,43.001275504,-76.129295959,2079
-8477231.08414438,5318644.53494196,2024/10/05 00:00:00+00,1935,1935,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,2080
-8476116.2035254,5313612.55726969,2024/05/07 00:00:00+00,2325,2325,100 BALLANTYNE RD     ,False,SIMPLE ASSAULT,43.0107782950001,-76.142247356,2081
-8480678.03662837,5319990.82619624,2024/10/05 00:00:00+00,2336,2336,1800 E  FAYETTE ST     ,False,ALL OTHER OFFENSES,43.0526610000001,-76.183227,2082
-8476707.42635038,5319200.73520718,2024/05/07 00:00:00+00,2236,2236,500 S  STATE ST     ,False,ALL OTHER OFFENSES,43.0474744430001,-76.147558401,2083
-8480982.10581747,5319992.19726381,2024/10/06 00:00:00+00,949,949,1600 W  GENESEE ST     ,False,SIMPLE ASSAULT,43.05267,-76.1859585,2084
-8481721.84353734,5320063.14068749,2024/05/08 00:00:00+00,1210,1210,800 WILLIS AVE    ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0531356870001,-76.192603677,2085
-8472348.44429895,5319323.14019782,2024/10/06 00:00:00+00,1330,1330,400 BEATTIE ST     ,False,OFFN AGAINST FAMILY,43.048278,-76.108400999,2086
-8475242.75773874,5319103.47401394,2024/05/07 00:00:00+00,2230,1100,400 UNIVERSITY AVE    ,False,CRIMINAL MISCHIEF,43.046835941,-76.134401059,2087
-8479650.38518313,5314937.98429918,2024/05/06 00:00:00+00,1220,1220,900 GLENWOOD AVE    ,False,SEX OFFENSES,43.0194840230001,-76.1739954499999,2088
-8477920.37454269,5318626.71364986,2024/10/06 00:00:00+00,1559,1559,300 GIFFORD ST     ,False,SIMPLE ASSAULT,43.043706,-76.1584544999999,2089
-8476201.57121462,5320346.27976116,2024/01/01 00:00:00+00,0,0,700 JAMES ST     ,False,SEX OFFENSES,43.054994234,-76.143014227,2090
-8473823.19389235,5321939.56629291,2024/05/14 00:00:00+00,1500,1600,100 HIXSON AVE    ,False,OFFN AGAINST FAMILY,43.065451641,-76.1216489,2091
-8479620.05618786,5322321.931704,2024/10/06 00:00:00+00,1602,1602,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,2092
